,Final Pick,Total Projected Indy Wins,First Quarter Wins,Second Quarter Wins,Third Quarter Wins,Games Played By Carson (17 Max),Colts Made Playoffs,Playoff_Result,Game_Where_Indy_Fell_Out_of_Playoffs,Carson Benched On Purpose,Week Carson Benched On Purpose,Out_of_Division,Game_Where_Indy_Fell_Out_of_Division,Wins_of_Div_Winner,Out_of_Wildcard,Game_Where_Indy_Fell_Out_of_Wildcard,Wins_of_Last_WC,Injured,Week of Injury,Benched,COVID-19 Infection,Games Missed From COVID-19,Week Of COVID-19 Infection,Week 1 Result,Week 2 Result,Week 3 Result,Week 4 Result,Week 5 Result,Week 6 Result,Week 7 Result,Week 8 Result,Week 9 Result,Week 10 Result,Week 11 Result,Week 12 Result,Week 13 Result,Week 14 Result,Week 15 Result,Week 16 Result,Week 17 Result,Draft Pick Points,Carson Final Snap %,Percentage of Total Occurances (%),Colts_Eliminated_From_Division_or_Wild_Card_Race_First
3247,18,8.0,1,4,8,14.93,False,Missed Playoffs,17.0,True,17,True,16.0,12.0,True,17.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,HOU,NE,ARI,OAK,JAX,900,87.8235294117647,0.01,Lost Division First
3248,17,8.0,1,4,5,15.288487842733236,False,Missed Playoffs,17.0,True,17,True,17.0,10.0,True,17.0,9.0,True,15,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,IND,NE,ARI,IND,IND,950,89.93228142784257,0.01,Lost Wild Card and Division at Same Time
3249,43,7.0,1,3,4,12.559472956799997,False,Missed Playoffs,14.0,True,17,True,14.0,10.0,True,14.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,HOU,NE,IND,IND,IND,470,73.87925268705881,0.01,Lost Wild Card and Division at Same Time
3250,12,8.0,1,3,4,13.129227085758494,False,Missed Playoffs,,True,17,True,15.0,11.0,False,,8.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,IND,ARI,IND,IND,1200,77.23074756328526,0.01,Lost Division First
3251,17,9.0,1,3,6,12.8904,False,Missed Playoffs,,True,17,True,14.0,13.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,IND,IND,OAK,IND,950,75.82588235294118,0.01,Lost Division First
3252,22,10.0,1,4,6,16.93,True,First Round Exit,,False,0,False,,10.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,IND,IND,IND,IND,JAX,780,99.58823529411764,0.01,None
3253,44,7.0,1,3,4,11.786832431488907,False,Missed Playoffs,15.0,True,17,True,14.0,12.0,True,15.0,10.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,HOU,IND,ARI,IND,IND,460,69.33430842052299,0.01,Lost Division First
3254,28,11.0,1,4,7,15.74841637419542,True,Second Round Exit,,False,0,False,,12.0,False,,11.0,True,13,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,IND,OAK,IND,660,92.63774337762013,0.01,None
3255,11,7.0,1,4,5,14.403926129779268,False,Missed Playoffs,16.0,True,17,True,16.0,10.0,True,16.0,10.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,NE,ARI,OAK,IND,1250,84.72897723399569,0.01,Lost Wild Card and Division at Same Time
3256,29,11.0,1,4,8,16.610571274251853,True,Conference Final Exit,,False,0,False,,12.0,False,,10.0,True,14,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,NE,ARI,IND,IND,640,97.70924278971678,0.01,None
3257,29,11.0,1,4,6,14.593735873054737,True,Conference Final Exit,,False,0,False,,11.0,False,,10.0,True,13,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,TB,IND,IND,IND,IND,IND,640,85.8455051356161,0.01,None
3258,26,11.0,1,4,6,16.5909415042269,True,Second Round Exit,,False,0,False,,11.0,False,,10.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,IND,IND,IND,700,97.59377355427588,0.01,None
3259,13,7.0,1,3,6,13.618675496366615,False,Missed Playoffs,16.0,True,17,True,15.0,11.0,True,16.0,10.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,ARI,OAK,JAX,1150,80.10985586098009,0.01,Lost Division First
3260,27,9.0,1,4,6,13.451050928861147,True,Second Round Exit,,True,17,True,15.0,12.0,False,,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,680,79.12382899330086,0.01,None
3261,16,9.0,1,4,6,15.508014725053256,False,Missed Playoffs,,True,17,True,17.0,10.0,False,,9.0,True,16,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,IND,IND,JAX,1000,91.22361602972504,0.01,Lost Division First
3262,13,8.0,1,3,6,13.8508,False,Missed Playoffs,17.0,True,17,True,15.0,10.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,NE,ARI,IND,IND,1150,81.47529411764705,0.01,Lost Division First
3263,18,9.0,1,3,6,13.27075317841525,False,Missed Playoffs,17.0,True,17,True,15.0,13.0,True,17.0,10.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,OAK,IND,900,78.06325399067794,0.01,Lost Division First
3264,7,6.0,1,4,5,13.8508,False,Missed Playoffs,16.0,True,17,True,15.0,11.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,NE,ARI,OAK,JAX,1500,81.47529411764705,0.01,Lost Division First
3265,15,8.0,1,3,6,12.8904,False,Missed Playoffs,17.0,True,17,True,14.0,15.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,NE,IND,IND,JAX,1050,75.82588235294118,0.01,Lost Division First
3266,11,8.0,1,4,7,13.045645413001907,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,NE,ARI,OAK,JAX,1250,76.7390906647171,0.01,Lost Division First
3267,22,9.0,1,3,6,15.876492932410699,True,First Round Exit,,True,17,True,17.0,11.0,False,,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,ARI,IND,IND,780,93.39113489653353,0.01,None
3268,49,9.0,1,4,6,11.461465087386214,False,Missed Playoffs,,True,17,True,14.0,14.0,False,,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,IND,OAK,IND,410,67.42038286697773,0.01,Lost Division First
3269,25,10.0,1,3,7,16.256086451147837,True,Second Round Exit,,False,0,False,,11.0,False,,9.0,True,9,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,IND,IND,ARI,OAK,IND,720,95.62403794792846,0.01,None
3270,18,8.0,1,3,5,12.752391999999999,False,Missed Playoffs,,True,17,True,14.0,14.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,TB,IND,IND,ARI,OAK,IND,900,75.01407058823528,0.01,Lost Division First
3271,26,9.0,1,4,6,15.93,True,Second Round Exit,,True,17,True,17.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,700,93.70588235294117,0.01,None
3272,32,10.0,1,3,6,13.271173274248152,True,Super Bowl Win,,True,17,True,15.0,12.0,False,,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,590,78.06572514263618,0.01,None
3273,16,8.0,1,3,5,15.14785048851871,False,Missed Playoffs,17.0,True,17,True,17.0,11.0,True,17.0,10.0,True,16,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1000,89.10500287363948,0.01,Lost Wild Card and Division at Same Time
3274,16,8.0,1,3,6,13.232632626660953,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,IND,IND,NE,ARI,IND,JAX,1000,77.83901545094677,0.01,Lost Division First
3275,16,9.0,1,3,6,13.203783719824578,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,1000,77.6693159989681,0.01,Lost Division First
3276,20,11.0,1,4,8,16.93,True,First Round Exit,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,IND,ARI,OAK,IND,850,99.58823529411764,0.01,None
3277,23,10.0,1,4,6,13.93,True,First Round Exit,,True,17,True,15.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,760,81.94117647058823,0.01,None
3278,14,8.0,1,4,5,13.8904,False,Missed Playoffs,17.0,True,17,True,15.0,11.0,True,17.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,IND,ARI,OAK,IND,1100,81.70823529411764,0.01,Lost Division First
3279,17,8.0,1,3,5,12.8508,False,Missed Playoffs,17.0,True,17,True,14.0,13.0,True,17.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,950,75.59294117647059,0.01,Lost Division First
3280,19,9.0,1,3,6,14.611297502954603,True,First Round Exit,,True,17,True,16.0,12.0,False,,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,875,85.94880884090944,0.01,None
3281,45,7.0,1,3,4,12.213820863551923,False,Missed Playoffs,15.0,True,17,True,14.0,13.0,True,15.0,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,NE,ARI,IND,IND,450,71.8460050797172,0.01,Lost Division First
3282,13,8.0,1,3,4,13.481841116799997,False,Missed Playoffs,,True,17,True,15.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,JAX,BUF,IND,IND,IND,ARI,IND,IND,1150,79.30494774588233,0.01,Lost Division First
3283,48,8.0,1,3,5,11.985556153004175,False,Missed Playoffs,16.0,True,17,True,14.0,12.0,True,16.0,10.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,420,70.50327148825986,0.01,Lost Division First
3284,24,11.0,1,4,6,16.197250806216857,True,First Round Exit,,False,0,False,,11.0,False,,9.0,True,8,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,IND,IND,IND,740,95.2779459189227,0.01,None
3285,18,9.0,1,3,5,13.8508,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,900,81.47529411764705,0.01,Lost Division First
3286,18,9.0,1,4,6,15.93,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,900,93.70588235294117,0.01,Lost Division First
3287,22,11.0,1,4,7,16.225052274166714,True,First Round Exit,,False,0,False,,12.0,False,,9.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,780,95.44148396568656,0.01,None
3288,17,8.0,1,3,6,14.438856093775009,False,Missed Playoffs,17.0,True,17,True,16.0,11.0,True,17.0,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,IND,OAK,JAX,950,84.93444761044123,0.01,Lost Division First
3289,62,9.0,1,3,6,12.054086388468127,True,Conference Final Exit,,True,17,True,14.0,14.0,False,,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,IND,OAK,IND,284,70.90639052040075,0.01,None
3290,19,10.0,1,4,5,15.090890273049325,True,First Round Exit,,True,17,True,17.0,12.0,False,,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,IND,IND,IND,IND,875,88.76994278264308,0.01,None
3291,15,8.0,1,3,5,13.8112,False,Missed Playoffs,17.0,True,17,True,15.0,11.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,IND,TB,IND,IND,ARI,OAK,IND,1050,81.24235294117646,0.01,Lost Division First
3292,18,9.0,1,4,6,15.93,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,IND,IND,JAX,900,93.70588235294117,0.01,Lost Division First
3293,23,10.0,1,4,6,16.76490975192194,True,First Round Exit,,False,0,False,,10.0,False,,10.0,True,15,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,IND,IND,JAX,760,98.61711618777612,0.01,None
3294,13,7.0,1,4,5,12.831591999999999,False,Missed Playoffs,16.0,True,17,True,14.0,11.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,HOU,IND,ARI,OAK,IND,1150,75.47995294117646,0.01,Lost Division First
3295,23,10.0,1,3,6,16.23070247515182,True,First Round Exit,,False,0,False,,11.0,False,,10.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,760,95.47472044206953,0.01,None
3296,24,9.0,1,4,7,16.210253448138786,True,First Round Exit,,False,0,False,,9.0,False,,9.0,True,14,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,HOU,IND,IND,OAK,JAX,740,95.35443204787522,0.01,None
3297,22,10.0,1,3,6,13.798685360741212,True,First Round Exit,,True,17,True,15.0,12.0,False,,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,780,81.16873741612478,0.01,None
3298,16,8.0,1,3,5,12.92178902932465,False,Missed Playoffs,16.0,True,17,True,15.0,11.0,True,16.0,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,1000,76.0105237019097,0.01,Lost Division First
3299,25,10.0,1,4,6,13.398634725421559,True,Second Round Exit,,True,17,True,15.0,12.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,IND,IND,IND,720,78.8154983848327,0.01,None
3300,9,7.0,1,4,6,15.521829380404242,False,Missed Playoffs,17.0,True,17,True,17.0,9.0,True,17.0,9.0,True,16,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,OAK,JAX,1350,91.30487870826025,0.01,Lost Wild Card and Division at Same Time
3301,25,10.0,1,3,6,15.906959853516438,True,Second Round Exit,,False,0,False,,11.0,False,,9.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,IND,IND,720,93.57035207950845,0.01,None
3302,15,8.0,1,4,7,13.93,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,NE,ARI,OAK,JAX,1050,81.94117647058823,0.01,Lost Division First
3303,13,8.0,1,4,6,15.641711726400025,False,Missed Playoffs,,False,0,False,,9.0,True,17.0,9.0,True,12,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,OAK,IND,1150,92.01006897882368,0.01,Lost Wild Card First
3304,46,8.0,1,3,6,12.052224471286618,False,Missed Playoffs,17.0,True,17,True,14.0,13.0,True,17.0,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,IND,JAX,440,70.89543806639188,0.01,Lost Division First
3305,61,8.0,1,3,5,11.394268300742594,True,Conference Final Exit,,True,16,True,14.0,12.0,False,,8.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,HOU,IND,ARI,IND,IND,292,67.02510765142702,0.01,None
3306,24,11.0,1,3,7,16.8904,True,First Round Exit,,False,0,False,,12.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,IND,IND,ARI,IND,IND,740,99.35529411764705,0.01,None
3307,23,10.0,1,4,7,14.381212343851256,True,First Round Exit,,True,17,True,17.0,11.0,False,,10.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,NE,IND,IND,JAX,760,84.5953667285368,0.01,None
3308,24,10.0,1,3,6,16.79262725217036,True,First Round Exit,,False,0,True,17.0,11.0,False,,9.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,740,98.78016030688447,0.01,None
3309,15,8.0,1,4,6,14.688573156477155,False,Missed Playoffs,16.0,True,17,True,16.0,11.0,True,16.0,10.0,True,15,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,OAK,IND,1050,86.40337150868915,0.01,Lost Wild Card and Division at Same Time
3310,22,9.0,1,4,6,15.93,True,First Round Exit,,True,17,True,17.0,10.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,780,93.70588235294117,0.01,None
3311,43,6.0,1,3,4,12.08076281444956,False,Missed Playoffs,16.0,True,17,True,14.0,12.0,True,16.0,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,IND,ARI,OAK,JAX,470,71.0633106732327,0.01,Lost Division First
3312,21,11.0,1,3,6,16.8904,True,First Round Exit,,False,0,False,,11.0,False,,11.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,IND,IND,IND,800,99.35529411764705,0.01,None
3313,37,5.0,1,4,4,10.32141598445744,False,Missed Playoffs,15.0,True,17,True,13.0,12.0,True,15.0,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,JAX,BUF,TB,HOU,IND,ARI,OAK,JAX,530,60.71421167327906,0.01,Lost Division First
3314,21,10.0,1,4,7,16.711232688097134,True,First Round Exit,,False,0,False,,10.0,False,,10.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,ARI,OAK,IND,800,98.30136875351255,0.01,None
3315,17,9.0,1,3,6,15.8904,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,IND,IND,IND,JAX,950,93.47294117647058,0.01,Lost Division First
3316,16,9.0,1,3,5,14.255004186426742,False,Missed Playoffs,16.0,True,17,True,16.0,12.0,True,16.0,10.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,IND,OAK,IND,1000,83.85296580251025,0.01,Lost Wild Card and Division at Same Time
3317,14,8.0,1,3,6,13.8904,False,Missed Playoffs,16.0,True,17,True,15.0,11.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,OAK,IND,1100,81.70823529411764,0.01,Lost Division First
3318,47,8.0,1,3,5,12.3524429801836,False,Missed Playoffs,16.0,True,17,True,14.0,14.0,True,16.0,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,430,72.66142929519765,0.01,Lost Division First
3319,13,7.0,1,3,4,13.511418556664594,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,9.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,IND,ARI,OAK,IND,1150,79.47893268626231,0.01,Lost Division First
3320,48,8.0,1,4,6,12.497971817105887,False,Missed Playoffs,17.0,True,17,True,15.0,10.0,True,17.0,9.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,NE,ARI,IND,IND,420,73.51748127709345,0.01,Lost Division First
3321,48,8.0,1,3,4,12.14833092523731,False,Missed Playoffs,16.0,True,17,True,14.0,14.0,True,16.0,10.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,JAX,IND,TB,IND,IND,IND,OAK,IND,420,71.46077014845477,0.01,Lost Division First
3322,24,9.0,1,4,6,15.93,True,First Round Exit,,True,17,True,17.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,740,93.70588235294117,0.01,None
3323,57,10.0,1,3,5,12.178526447799376,True,Second Round Exit,,True,17,True,14.0,13.0,False,,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,IND,IND,IND,330,71.6383908694081,0.01,None
3324,23,9.0,1,4,7,13.752156241637012,True,First Round Exit,,True,17,True,15.0,13.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,IND,IND,HOU,NE,ARI,IND,IND,760,80.89503671551184,0.01,None
3325,28,9.0,1,4,7,15.785510061011335,True,Second Round Exit,,False,0,False,,9.0,False,,9.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,HOU,IND,ARI,OAK,IND,660,92.8559415353608,0.01,None
3326,14,8.0,1,4,6,13.856074932938272,False,Missed Playoffs,,True,17,True,15.0,13.0,False,,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,IND,NE,ARI,IND,JAX,1100,81.50632313493101,0.01,Lost Division First
3327,17,8.0,1,4,6,12.789718964192959,False,Missed Playoffs,,True,17,True,15.0,11.0,False,,8.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,OAK,IND,950,75.23364096584093,0.01,Lost Division First
3328,22,10.0,1,4,6,15.970328055468968,True,First Round Exit,,False,0,False,,11.0,False,,10.0,True,14,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,TB,IND,NE,IND,IND,IND,780,93.943106208641,0.01,None
3329,16,8.0,1,3,5,13.71490222766494,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,1000,80.67589545685259,0.01,Lost Division First
3330,16,9.0,1,4,6,16.93,False,Missed Playoffs,,False,0,False,,9.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,1000,99.58823529411764,0.01,Lost Wild Card and Division at Same Time
3331,18,9.0,1,3,6,15.488299205212524,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,True,16,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,900,91.10764238360308,0.01,Lost Division First
3332,15,8.0,1,4,6,13.397447931848026,False,Missed Playoffs,17.0,True,17,True,15.0,11.0,True,17.0,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,HOU,IND,ARI,OAK,IND,1050,78.80851724616485,0.01,Lost Division First
3333,17,8.0,1,3,5,13.46750276115376,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,950,79.22060447737506,0.01,Lost Division First
3334,26,11.0,1,3,6,14.4300541752401,True,Second Round Exit,,True,17,True,17.0,12.0,False,,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,IND,IND,IND,700,84.88267161905941,0.01,None
3335,38,6.0,1,3,5,12.714656557744382,False,Missed Playoffs,16.0,True,17,True,14.0,11.0,True,16.0,10.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,OAK,JAX,520,74.79209739849637,0.01,Lost Division First
3336,15,8.0,1,3,5,12.782473401745714,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,HOU,IND,ARI,IND,IND,1050,75.1910200102689,0.01,Lost Division First
3337,52,10.0,1,3,5,12.114138217709202,True,First Round Exit,,True,17,True,14.0,12.0,False,,9.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,IND,IND,IND,IND,IND,IND,380,71.25963657476001,0.01,None
3338,21,10.0,1,4,7,15.93,True,First Round Exit,,True,17,True,17.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,HOU,NE,IND,IND,IND,800,93.70588235294117,0.01,None
